movieId,bias,vector,title
59678,-0.247732519484591,"-0.528286467676899,0.453990736511348,-0.125652642317547,-0.398772805640396,0.241998463479727,0.407580470148601,-0.00209228841342751,-0.0404498272207651,-0.00875919529319652,-0.49878344030902",Attack the Block
550,0.661305415465264,"-0.626630662645022,0.485642452173695,0.471845009459234,0.536151046261402,0.505859042683254,-0.489942144637734,-0.614345886098746,0.185342287014583,-0.37538173530057,-0.152390468833971",Fight Club
155,0.146210108055016,"-0.942151086797173,0.892777804071912,0.142785085622841,0.339604043939875,0.260429793824764,-0.0933914188131226,-0.0259322900348429,-0.449526747680792,-0.000567485790290749,-0.504875148356323",The Dark Knight
68718,-0.26599888723732,"-0.834001591073683,0.664929950953082,0.293405093760961,-0.155220728402277,0.0897321138423479,0.257455232175176,0.194329372880543,-0.615007104144303,-0.0518431193622039,-0.292171584342672",Django Unchained
122,0.46663173554247794,"-0.486913289157951,0.938055263532861,-0.167013760390464,0.360508596107614,0.418166183838814,-0.610990629012922,0.128982749849926,0.392381392953058,-0.107353394236191,-0.78806753604073",The Lord of the Rings: The Return of the King
170,-0.292328063638177,"-0.225013169604747,0.282524275375822,0.133817168335651,0.190960716009496,0.334053650520347,-0.164723123792395,-0.297903778870464,-0.0322041361598305,-0.094387240923097,-0.0704751408002596",28 Days Later
264660,-0.22925885526793902,"-0.827152187901614,0.609473986767645,0.127278219266597,-0.404999018755519,-0.0819115681304703,0.52307483230433,0.452227063832628,-0.470164672754588,0.0322726023376571,-0.48767632434243",Ex Machina
16869,-0.139108481599942,"-0.878426901002217,0.681340027787918,0.382782131701651,0.0766572836162916,0.163956992549316,0.0917627449090425,0.0358866762838707,-0.515821229727666,-0.141018175870741,-0.230395581736261",Inglourious Basterds
120467,-0.5056292740772279,"-0.70560379544372,0.459366445208687,0.300317378688523,-0.251015506510477,-0.119682530374308,0.434794181981599,0.26591649609964,-0.512932530019372,-0.149080642917866,-0.0947247855071269",The Grand Budapest Hotel
13363,-0.0864768397428886,"-0.618500329395402,0.54914498271531,0.174816890011321,-0.181031704326461,0.353853947483169,0.0617272507577734,0.20223486902927,-0.208175886086388,-0.149161482822634,-0.483935519656776",The Man from Earth
855,-0.5321600286731,"0.00335838900952267,0.295502554673281,-0.0374265595204446,0.164247228638537,0.274915623537265,-0.333678183587264,-0.0664378725360246,0.16220751327378,0.0450258869737441,-0.133415168062031",Black Hawk Down
49040,-0.338660607478978,"-0.752577983926606,0.413889482494376,-0.169888226790717,-0.101222029825626,0.300997024682457,0.278526309433805,0.294808847804321,0.16320109614338,0.236824945181043,-0.195974926462463",The Bourne Legacy
77,0.18249416438901997,"-0.421588548925392,0.354777610760154,0.553606183127045,0.526828440847669,0.477345256508141,-0.445018547654872,-0.536275799097567,0.372767799493515,-0.40636149580582,-0.00939200922329704",Memento
1592,-0.34340882533794603,"0.533500565378652,-0.199640497146861,0.083906179700189,-0.172010779019678,-0.330733630062554,-0.192676325660597,0.0514969740757151,-0.280003983770196,0.00777433055942475,0.27424044378921",Primal Fear
14,0.442947200076633,"0.0181776150750835,-0.257025867699178,0.712393220717395,0.166257349043712,0.426417266595096,-0.454149082659639,-0.699818139450702,0.655569775490968,-0.579626892826719,0.347565804672427",American Beauty
5176,-0.0696211028949146,"-0.463778597002508,0.527540735281057,0.0288335911202195,0.0616742499785843,0.392062265940715,-0.106987261112996,0.292136486130403,-0.107889346349665,0.0664729103635226,-0.278385906358804",3:10 to Yuma
9806,-0.121439020825234,"-0.323289675920745,0.356387283595398,-0.163945222134459,0.233270992287718,0.329457652004727,-0.107399744336704,0.148506786720218,0.200447303837342,0.0162386428674873,-0.619245098222458",The Incredibles
1422,-0.0703633743172419,"-0.691621376124234,0.777268321373297,0.414370473285994,0.331546177445049,0.232301823586474,-0.158902496437741,-0.137712327449778,-0.381528942051996,-0.127727022623321,-0.148360814166024",The Departed
473,0.110365923407753,"0.170372420745079,0.333253884893315,0.43533019421404,0.0853844209050446,0.297410590551796,-0.479523353623167,-0.69005238307657,-0.153843169509784,-0.566021251139923,0.12915083329063",Pi
9451,-0.365990087022036,"0.266748048981378,-0.469228894895541,0.458403470275657,0.0560911849074928,0.0375991383529544,-0.0270942447049956,-0.471222247344099,0.431373283649333,-0.551960947359421,0.455724832597937",Election
49047,-0.253140681763058,"-0.794607025447997,0.589476068690291,0.128884834518972,-0.291219839384896,0.00211860492218012,0.44894377976219,0.37743188643455,-0.253826651707012,0.114353201848078,-0.438041700859846",Gravity
13416,-0.132817445670408,"-0.00526589959597376,0.323173810944038,-0.0121546777519826,0.549638302662093,0.130383014231463,-0.210165693022566,0.247164899751091,-0.0126700865268371,0.0936029681001267,0.108237052503649",Friday Night Lights
9398,0.10908936483852699,"-0.350267785650286,0.088573099199355,-0.113686871009931,0.385864433309884,0.266582131188653,-0.0382624610100932,0.0176138836083883,0.0946522190865691,-0.0397016532458098,0.270640525054096",Zoolander
14462,-0.13442734721152302,"-0.244880789570442,0.146322968157209,0.141233431800494,0.386286203149008,0.189734449108959,-0.295139070828602,0.149270753142688,-0.0518437389191575,0.0515364092893035,0.048308958905177",The Manchurian Candidate
652,-0.26419754457241396,"-0.50910012537682,0.000288425842114799,-0.262723859598865,0.24299937922916,0.453876645963575,0.0109496333612272,0.298720192550657,0.368286942658678,0.178165583645905,-0.0816680318147022",Troy
9870,0.0165582399407251,"-0.73391677793515,0.525341417475879,0.0316487385025927,0.217661380679342,0.145756862518532,0.193931614696229,0.32940330560799,0.0372846475431753,0.117284627012336,0.197291090520189",Forgetting Sarah Marshall
4464,-0.0263379432313048,"-0.0564652064615404,-0.0149643544399892,-0.0351562251079836,0.836346485683602,0.00414276402433234,-0.233040573615969,-0.0442958029161101,-0.018478741079419,0.118136858796493,0.344410747555392",Seabiscuit
296098,-0.217603201700191,"-0.646282852939817,0.616091693778024,-0.156756985742344,-0.236144855204973,0.08871165876641,0.520835324150991,0.310156927087678,0.0617067958220877,0.120611235248832,-0.37463442668839",Bridge of Spies
9067,0.0956289681668233,"0.911487109918399,-0.489432387181948,0.00204552318527403,-0.70489844164543,-0.147123181927461,-0.119390218461691,-0.390168620780463,-0.0523225001573025,-0.0410948049876472,0.0243006205017547",Tank Girl
84332,-0.212438917192913,"-0.530305615581735,0.643582144396099,-0.215304694006168,-0.151532112947938,0.0770639953544077,0.484500196605085,0.120382749857964,-0.0971363568560782,0.0961539003064544,-0.293366571222526",Safety Not Guaranteed
9279,0.0713309766918865,"0.420910099963699,-0.372470563593354,-0.1046779755812,-0.608757204790868,-0.455535286355189,-0.120307626095737,-0.340845405624662,0.313358157358278,0.292698800553224,0.601075994643157",Jingle All the Way
50839,-0.20893344024567398,"-0.354308151734176,0.613808632848763,-0.063380757337898,-0.238540204165384,0.154359789635436,0.314099865934261,0.200755474649749,0.0948335565190931,-0.0416400915088357,-0.453759087860112",Margin Call
118340,-0.33868471601732103,"-0.715633344145091,0.352657890341084,-0.147675920800779,-0.3012371802676,-0.0300586342307167,0.450011045555021,0.513779891368135,-0.421277429465068,0.243200229908857,-0.583656085740274",Guardians of the Galaxy
9087,-0.41783387679167705,"0.933027676612559,-0.385751621663257,0.0459458888135847,-0.219365702861938,-0.71557955655596,-0.0868280305439543,0.168663542444806,-0.432715913568695,0.101012241503511,0.252974872263391",The American President
134,-0.0207877912059247,"-0.00754880656605284,-0.019274653447159,0.309714567370846,0.22368033802677,0.423941279596923,-0.241010124236534,-0.373369781494931,0.585774655784793,-0.38895834644077,0.0303518144045873","O Brother, Where Art Thou?"
9693,-0.43227054949714505,"-0.590067573462161,0.583873705122844,0.522642691090912,0.11919538687084,0.157638021297382,-0.0472105688285655,-0.230531141004002,-0.413926712893901,-0.247199489702445,-0.0907459384000297",Children of Men
12596,-0.32068305951346804,"0.674570539293111,-0.370099498878124,0.104167264508287,0.1470808084199,-0.208517088428207,-0.48309074938402,-0.13621624654187,0.0391827118913631,-0.00322355125092953,0.503487729117216",Pushing Tin
7191,-0.20173793167331197,"-0.550834106471599,0.364598845406678,0.103832294560128,-0.00308121882733958,0.394706021548778,-0.0979344819070965,0.143906461439335,-0.0574040123656519,-0.0128152197560827,-0.241830443321463",Cloverfield
2054,-0.44919751984766404,"0.95909368353742,-0.372003831004307,-0.0509658911751784,-0.357592959040097,-0.746452927119613,-0.0846437823043494,0.286909133356934,-0.699566044551392,0.141046383450457,0.262547663372411",Mr. Holland's Opus
12182,-0.14447111435112198,"-0.586699061695971,0.545299448836229,-0.0923827734595364,0.165520035468407,0.0313380894425726,0.338947100725023,0.334586765063321,0.193327550118676,0.315529645597459,0.121887255126288",Nick and Norah's Infinite Playlist
3172,-0.0244178948631072,"0.0490272133930502,-0.207058513976966,0.060223940791616,0.525686857954595,0.0572840313474875,-0.361538473085084,0.140641992787982,0.123517630565663,0.0479790688246402,0.419845483145675",Bandits
11324,-0.46375966216457504,"-0.776772279300832,0.589820356099305,0.259126696361395,-0.105045396919773,0.075408462705686,0.236592832412987,0.154180108804362,-0.489229222134671,-0.00349391115502175,-0.166447114544743",Shutter Island
27205,0.10134880136574302,"-1.12476332880846,0.796935584289556,-0.00747099085966,-0.0739298826965056,0.107615204759425,0.313304584581451,0.314832147121876,-0.662426132068289,0.148380432673595,-0.514245089921352",Inception
2255,-0.551361156155933,"0.470227903933033,-0.360887784029768,0.316274944748126,-0.0367380817780261,-0.00422634609678233,-0.119837232849117,-0.390681315795172,0.185441484105967,-0.28827997128159,0.313269442049223",Chasing Amy
22,0.0664789964457648,"-0.134390124658824,0.298786200714454,-0.462175892591383,0.357116731487126,0.44441714572773,-0.299005375939337,0.164161208249352,0.517355365732314,0.142455717479041,-0.548136306769129",Pirates of the Caribbean: The Curse of the Black Pearl
2502,-0.271523746469154,"-0.298526740046515,0.581870680160965,-0.238998575203944,0.311566832724665,0.331173300365069,-0.244328550230803,0.144966065072018,0.0476000290904593,0.218944228977386,-0.423136799490128",The Bourne Supremacy
2501,-0.0891261306963797,"-0.284981146192506,0.594071130853545,-0.309664913635567,0.384168273702198,0.35870031238692,-0.287445694559976,0.080939270085566,0.161791209490265,0.21557025338485,-0.455143844026",The Bourne Identity
10215,-0.0537876797790368,"0.46608127859726,-0.429546568028874,0.0589156185565463,0.220370440078951,-0.381803524830114,-0.0518502749220648,-0.210027646115891,0.209358519531366,0.0742548926092363,0.562350603233439",Sliding Doors
1213,-0.5412451369738711,"0.272420519290778,-0.181776640206977,0.132075199456485,0.109167763511007,0.00336499110071115,-0.168859595185604,-0.306006276909146,0.314926435543001,-0.314516586314835,0.286240246313795",The Talented Mr. Ripley
1701,-0.0622718118563817,"0.590634743651693,-0.613410154798926,-0.19536622145073,-0.268360534137514,0.153904706818188,-0.317970911176987,-0.0602436142096344,0.343712000377861,0.12957553470664,0.0853003801617704",Con Air
11329,-0.00438199020205579,"-0.110081420137727,-0.0922385309098629,0.0164073542309538,0.570707145154707,0.15981501649028,-0.361179525937427,0.205422219345104,0.220623817755471,0.239547939521295,0.32433827929236",Runaway Jury
58574,-0.251606930972073,"-0.81111510588261,0.271251025583352,-0.217546117917048,-0.0910319638120864,0.100175852368658,0.493476321546119,0.419043876316166,0.121890237313861,0.301256142296359,-0.368109520602669",Sherlock Holmes: A Game of Shadows
1813,0.0136336848669084,"0.327656128062116,-0.176437907147914,0.00170378080070837,-0.170942661810868,0.319995096163952,-0.375129183999258,-0.241591086339103,0.289701529029507,-0.169054633247079,0.0664096999726285",The Devil's Advocate
671,-0.13808445820781698,"-0.111524273228381,-0.0679594289191261,-0.716565811209628,0.254413732156952,0.247935318496265,0.0601196901379707,0.317102164871717,0.526458261952731,0.205105045552957,-0.473626018210919",Harry Potter and the Philosopher's Stone
492,-0.14743829099591502,"0.011603028288013,-0.242877840071422,0.77891891962636,0.0815167919017165,0.319810617125625,-0.235591309267795,-0.685772505977496,0.501633680467053,-0.656827679846173,0.294057027648524",Being John Malkovich
532,-0.22343573853837698,"0.370354098581913,-0.334572331128313,0.410697521028002,-0.00185177630724594,-0.113783470065751,-0.0968753024230825,-0.304584105427334,-0.0351159840367114,-0.305205066554752,0.0933175497534575",A Close Shave
1542,0.0246249256259178,"-0.0527571221204764,0.0981798870988711,0.259077974236512,0.272629958309535,0.410636617287766,-0.315084375598434,-0.43076713993969,0.437892175165359,-0.289454229634196,0.0325920891063176",Office Space
137113,-0.124870190558218,"-0.812130506126401,0.462582231756746,-0.109488120177566,-0.354517903468508,0.096459808252143,0.473791589409832,0.507185083108361,-0.251034677620736,0.239701566708014,-0.697835386020366",Edge of Tomorrow
1271,-0.36756867637381396,"-0.394944220722341,0.452003513887198,-0.19655422051125,0.0868773802611064,0.296595403755353,-0.0622744180290885,0.117021594041852,-0.120787759306861,0.242292853006239,-0.339037867097767",300
8012,-0.42832101909345205,"0.846310023921874,-0.130292268587322,0.367614242681954,-0.231094535952546,-0.532472118438964,-0.289393060554874,-0.0664751755023334,-0.532443454590839,-0.225350243361951,0.228337427470324",Get Shorty
9327,-0.0748928637276496,"0.865438199394771,-0.806557419900555,0.0239667136741491,-0.633060037367158,-0.590074926137005,0.0210897185248672,0.0688392707933675,-0.0657641723454299,0.259606343179996,0.20853764795397",The Nutty Professor
616,-0.45837446002147997,"-0.134162818368671,0.353347978747465,-0.257194341846367,0.191226498710234,0.29404686041643,-0.289410991234157,0.0627316411930234,0.140613075579062,0.221803191409699,-0.357164528452292",The Last Samurai
68734,-0.143338811192389,"-0.684516030812187,0.62126960875938,0.118416585447757,-0.174009885168865,-0.0736872510182017,0.388058198309531,0.419338533670587,-0.180502252556631,0.125359490805424,-0.363404084744342",Argo
37735,-0.135287433699806,"-0.832544183048977,0.377938494838529,-0.252282071698213,0.0389802609777075,-0.174697143031019,0.657752658616803,0.419566379219932,0.23657221220607,0.363446504710774,0.200062163051797",Easy A
9454,-0.065618956530831,"0.125671183629363,-0.71485048603675,-0.362227856078205,0.370476200181601,-0.414431807764399,0.28571305848066,-0.0985976903492505,0.520931110934142,0.369297733647328,0.707522529800418",Ever After: A Cinderella Story
5279,0.0926192386289528,"0.359329594535887,0.077138484831869,0.325338758126496,0.557829620405646,-0.200891766506175,-0.265250704601,-0.420557940244885,-0.243746777075147,-0.213547826596668,0.3400902697806",Gosford Park
9476,-0.0012499317539918099,"-0.334924288462249,-0.279636125211272,-0.341962970911388,0.461670856999677,0.244731316141555,-0.0289610398206654,0.0919768009067074,0.452720603514424,0.143572926608366,0.382406841261238",A Knight's Tale
944,0.000829747283876239,"0.437682379492348,-0.666871103018096,-0.146184097909944,-0.189801606386889,0.294268371148768,-0.416958372823733,-0.0932648793261701,0.486871662732341,0.0473093266039406,0.170484053356142",Lethal Weapon 4
